Feature,Midle,Turned,Value
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_all_operator_DurationLessThan,ClusterPolicy,DurationLessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_all_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any,ClusterPolicy,any,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_Equals,ClusterPolicy,Equals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_NotEquals,ClusterPolicy,NotEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_In,ClusterPolicy,In,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_AnyIn,ClusterPolicy,AnyIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_AllIn,ClusterPolicy,AllIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_NotIn,ClusterPolicy,NotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_AnyNotIn,ClusterPolicy,AnyNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_AllNotIn,ClusterPolicy,AllNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_GreaterThanOrEquals,ClusterPolicy,GreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_GreaterThan,ClusterPolicy,GreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_LessThanOrEquals,ClusterPolicy,LessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_LessThan,ClusterPolicy,LessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_DurationGreaterThanOrEquals,ClusterPolicy,DurationGreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_DurationGreaterThan,ClusterPolicy,DurationGreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_DurationLessThanOrEquals,ClusterPolicy,DurationLessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_operator_DurationLessThan,ClusterPolicy,DurationLessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_foreach_preconditions_any_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_mutateExistingOnPolicyUpdate,ClusterPolicy,mutateExistingOnPolicyUpdate,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_patchStrategicMerge,ClusterPolicy,patchStrategicMerge,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_patchesJson6902,ClusterPolicy,patchesJson6902,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets,ClusterPolicy,targets,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_apiVersion,ClusterPolicy,apiVersion,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context,ClusterPolicy,context,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall,ClusterPolicy,apiCall,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_data,ClusterPolicy,data,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_data_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_data_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_method,ClusterPolicy,method,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_method_GET,ClusterPolicy,GET,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_method_POST,ClusterPolicy,POST,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_service,ClusterPolicy,service,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_service_url,ClusterPolicy,url,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_service_caBundle,ClusterPolicy,caBundle,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_service_headers,ClusterPolicy,headers,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_service_headers_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_service_headers_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_apiCall_urlPath,ClusterPolicy,urlPath,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_configMap,ClusterPolicy,configMap,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_configMap_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_configMap_namespace,ClusterPolicy,namespace,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_globalReference,ClusterPolicy,globalReference,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_globalReference_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_globalReference_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry,ClusterPolicy,imageRegistry,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_reference,ClusterPolicy,reference,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials,ClusterPolicy,imageRegistryCredentials,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_allowInsecureRegistry,ClusterPolicy,allowInsecureRegistry,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers,ClusterPolicy,providers,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_amazon,ClusterPolicy,amazon,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_azure,ClusterPolicy,azure,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_google,ClusterPolicy,google,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_github,ClusterPolicy,github,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_secrets,ClusterPolicy,secrets,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_secrets_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_imageRegistry_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_variable,ClusterPolicy,variable,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_variable_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_variable_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_context_variable_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_kind,ClusterPolicy,kind,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_namespace,ClusterPolicy,namespace,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_preconditions,ClusterPolicy,preconditions,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_selector,ClusterPolicy,selector,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_selector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_selector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_selector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_selector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_selector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_selector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_mutate_targets_uid,ClusterPolicy,uid,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions,ClusterPolicy,preconditions,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all,ClusterPolicy,all,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_Equals,ClusterPolicy,Equals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_NotEquals,ClusterPolicy,NotEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_AnyIn,ClusterPolicy,AnyIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_AllIn,ClusterPolicy,AllIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_AnyNotIn,ClusterPolicy,AnyNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_AllNotIn,ClusterPolicy,AllNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_GreaterThanOrEquals,ClusterPolicy,GreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_GreaterThan,ClusterPolicy,GreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_LessThanOrEquals,ClusterPolicy,LessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_LessThan,ClusterPolicy,LessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_DurationGreaterThanOrEquals,ClusterPolicy,DurationGreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_DurationGreaterThan,ClusterPolicy,DurationGreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_DurationLessThanOrEquals,ClusterPolicy,DurationLessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_operator_DurationLessThan,ClusterPolicy,DurationLessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_all_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any,ClusterPolicy,any,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_Equals,ClusterPolicy,Equals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_NotEquals,ClusterPolicy,NotEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_AnyIn,ClusterPolicy,AnyIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_AllIn,ClusterPolicy,AllIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_AnyNotIn,ClusterPolicy,AnyNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_AllNotIn,ClusterPolicy,AllNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_GreaterThanOrEquals,ClusterPolicy,GreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_GreaterThan,ClusterPolicy,GreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_LessThanOrEquals,ClusterPolicy,LessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_LessThan,ClusterPolicy,LessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_DurationGreaterThanOrEquals,ClusterPolicy,DurationGreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_DurationGreaterThan,ClusterPolicy,DurationGreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_DurationLessThanOrEquals,ClusterPolicy,DurationLessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_operator_DurationLessThan,ClusterPolicy,DurationLessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_preconditions_any_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_skipBackgroundRequests,ClusterPolicy,skipBackgroundRequests,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate,ClusterPolicy,validate,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_anyPattern,ClusterPolicy,anyPattern,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_assert,ClusterPolicy,assert,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel,ClusterPolicy,cel,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_auditAnnotations,ClusterPolicy,auditAnnotations,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_auditAnnotations_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_auditAnnotations_valueExpression,ClusterPolicy,valueExpression,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_expressions,ClusterPolicy,expressions,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_expressions_expression,ClusterPolicy,expression,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_expressions_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_expressions_messageExpression,ClusterPolicy,messageExpression,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_expressions_reason,ClusterPolicy,reason,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_generate,ClusterPolicy,generate,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramKind,ClusterPolicy,paramKind,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramKind_apiVersion,ClusterPolicy,apiVersion,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramKind_kind,ClusterPolicy,kind,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef,ClusterPolicy,paramRef,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_namespace,ClusterPolicy,namespace,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_parameterNotFoundAction,ClusterPolicy,parameterNotFoundAction,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_selector,ClusterPolicy,selector,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_selector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_selector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_selector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_selector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_selector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_paramRef_selector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_variables,ClusterPolicy,variables,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_variables_expression,ClusterPolicy,expression,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_cel_variables_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny,ClusterPolicy,deny,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions,ClusterPolicy,conditions,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all,ClusterPolicy,all,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_Equals,ClusterPolicy,Equals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_NotEquals,ClusterPolicy,NotEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_AnyIn,ClusterPolicy,AnyIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_AllIn,ClusterPolicy,AllIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_AnyNotIn,ClusterPolicy,AnyNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_AllNotIn,ClusterPolicy,AllNotIn,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_GreaterThanOrEquals,ClusterPolicy,GreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_GreaterThan,ClusterPolicy,GreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_LessThanOrEquals,ClusterPolicy,LessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_LessThan,ClusterPolicy,LessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_DurationGreaterThanOrEquals,ClusterPolicy,DurationGreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_DurationGreaterThan,ClusterPolicy,DurationGreaterThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_DurationLessThanOrEquals,ClusterPolicy,DurationLessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_operator_DurationLessThan,ClusterPolicy,DurationLessThan,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_all_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_any,ClusterPolicy,any,-
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_any_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_any_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_any_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_spec_rules_validate_deny_conditions_any_operator_Equals,ClusterPolicy,Equals,
